Date,Open,High,Low,Close,Adj Close,Volume
2021-09-10,25.489999771118164,25.780000686645508,24.940000534057617,24.979999542236328,24.81547737121582,10690200
2021-09-13,25.399999618530273,26.780000686645508,25.389999389648438,26.649999618530273,26.474477767944336,22818800
2021-09-14,27.170000076293945,27.459999084472656,26.020000457763672,26.280000686645508,26.106916427612305,16350300
2021-09-15,27.100000381469727,28.079999923706055,27.049999237060547,27.8799991607666,27.69637680053711,25212400
2021-09-16,27.709999084472656,27.719999313354492,27.09000015258789,27.329999923706055,27.149999618530273,13235200
2021-09-17,27.110000610351562,27.68000030517578,26.739999771118164,26.940000534057617,26.7625675201416,25230600
2021-09-20,25.739999771118164,25.920000076293945,24.959999084472656,25.479999542236328,25.312185287475586,20470000
2021-09-21,25.81999969482422,26.079999923706055,25.06999969482422,25.43000030517578,25.26251220703125,12866200
2021-09-22,26.219999313354492,27.260000228881836,26.219999313354492,26.75,26.57381820678711,21793400
2021-09-23,26.969999313354492,28.200000762939453,26.579999923706055,27.959999084472656,27.775848388671875,17428000
2021-09-24,27.6200008392334,28.450000762939453,27.549999237060547,28.100000381469727,27.914928436279297,13473800
2021-09-27,29.020000457763672,30.350000381469727,29.0,30.190000534057617,29.991161346435547,26376700
2021-09-28,30.59000015258789,30.899999618530273,29.579999923706055,29.899999618530273,29.703073501586914,29296300
2021-09-29,30.170000076293945,30.469999313354492,29.459999084472656,30.030000686645508,29.832218170166016,16325000
2021-09-30,29.829999923706055,30.1299991607666,29.260000228881836,29.579999923706055,29.385181427001953,19182700
2021-10-01,29.81999969482422,31.170000076293945,29.760000228881836,31.149999618530273,30.944839477539062,19625100
2021-10-04,31.639999389648438,32.459999084472656,31.43000030517578,31.809999465942383,31.600494384765625,25391800
2021-10-05,32.349998474121094,33.47999954223633,32.060001373291016,32.77000045776367,32.55417251586914,27604500
2021-10-06,31.809999465942383,32.54999923706055,31.260000228881836,32.0,31.789241790771484,22400600
2021-10-07,32.0,32.7599983215332,31.280000686645508,32.47999954223633,32.266082763671875,21848900
2021-10-08,33.189998626708984,33.97999954223633,32.97999954223633,33.630001068115234,33.408504486083984,20246900
2021-10-11,34.220001220703125,34.56999969482422,33.22999954223633,33.38999938964844,33.17008972167969,21394900
2021-10-12,33.2400016784668,33.95000076293945,32.63999938964844,33.0099983215332,32.79258728027344,15502200
2021-10-13,32.40999984741211,32.83000183105469,32.02000045776367,32.279998779296875,32.06739807128906,14943900
2021-10-14,32.900001525878906,33.189998626708984,31.770000457763672,31.989999771118164,31.779308319091797,17846800
2021-10-15,32.65999984741211,32.84000015258789,31.559999465942383,31.65999984741211,31.45148277282715,14781600
2021-10-18,32.91999816894531,33.93000030517578,32.59000015258789,32.93000030517578,32.71311950683594,25900800
2021-10-19,32.959999084472656,33.4900016784668,32.5099983215332,32.939998626708984,32.72304916381836,13006200
2021-10-20,32.45000076293945,33.45000076293945,32.209999084472656,33.36000061035156,33.14028549194336,15636600
2021-10-21,33.11000061035156,33.540000915527344,32.36000061035156,32.79999923706055,32.5839729309082,14869300
2021-10-22,32.939998626708984,33.970001220703125,32.77000045776367,33.93000030517578,33.7065315246582,15001000
2021-10-25,34.560001373291016,35.70000076293945,34.5,35.220001220703125,34.988033294677734,19253700
2021-10-26,35.5,35.75,35.0099983215332,35.36000061035156,35.12710952758789,15398100
2021-10-27,34.849998474121094,34.95000076293945,33.279998779296875,33.29999923706055,33.0806770324707,20124800
2021-10-28,33.349998474121094,33.84000015258789,33.16999816894531,33.83000183105469,33.60719299316406,12039200
2021-10-29,33.849998474121094,34.09000015258789,33.11000061035156,33.529998779296875,33.309165954589844,13346500
2021-11-01,34.31999969482422,34.900001525878906,33.709999084472656,34.810001373291016,34.58073806762695,14134100
2021-11-02,34.4900016784668,35.349998474121094,34.209999084472656,34.36000061035156,34.133697509765625,11558000
2021-11-03,33.810001373291016,34.540000915527344,33.52000045776367,33.849998474121094,33.62705612182617,13784000
2021-11-04,34.790000915527344,35.04999923706055,33.16999816894531,33.75,33.52771759033203,20375400
2021-11-05,34.13999938964844,34.13999938964844,32.72999954223633,33.41999816894531,33.19989013671875,18862600
2021-11-08,33.91999816894531,35.08000183105469,33.869998931884766,34.290000915527344,34.06415939331055,14267500
2021-11-09,34.209999084472656,34.59000015258789,32.95000076293945,33.7400016784668,33.517784118652344,13200100
2021-11-10,33.54999923706055,33.650001525878906,31.600000381469727,31.81999969482422,31.610427856445312,17561000
2021-11-11,32.04999923706055,32.599998474121094,31.790000915527344,32.119998931884766,31.908451080322266,10685000
2021-11-12,31.559999465942383,32.279998779296875,31.43000030517578,32.08000183105469,31.86871910095215,10241300
2021-11-15,31.6200008392334,32.349998474121094,31.170000076293945,31.979999542236328,31.76937484741211,10287600
2021-11-16,32.08000183105469,32.29999923706055,31.579999923706055,31.84000015258789,31.630294799804688,10348500
2021-11-17,31.59000015258789,31.8700008392334,30.540000915527344,30.760000228881836,30.557409286499023,14406100
2021-11-18,30.81999969482422,31.260000228881836,30.010000228881836,30.639999389648438,30.438199996948242,12785500
2021-11-19,29.540000915527344,29.93000030517578,28.809999465942383,29.1200008392334,28.928211212158203,19305800
2021-11-22,29.09000015258789,30.649999618530273,28.979999542236328,30.010000228881836,29.812349319458008,16567300
2021-11-23,30.65999984741211,32.279998779296875,30.6200008392334,31.920000076293945,31.70977020263672,21482800
2021-11-24,31.43000030517578,32.47999954223633,31.389999389648438,32.0099983215332,31.799175262451172,11491000
2021-11-26,29.34000015258789,29.8799991607666,27.850000381469727,29.700000762939453,29.504390716552734,22787800
2021-11-29,30.799999237060547,31.270000457763672,29.610000610351562,30.059999465942383,29.862018585205078,15448100
2021-11-30,29.100000381469727,29.969999313354492,29.020000457763672,29.649999618530273,29.45471954345703,20779600
2021-12-01,30.690000534057617,30.969999313354492,28.90999984741211,28.950000762939453,28.75933074951172,19000400
2021-12-02,28.530000686645508,29.709999084472656,27.81999969482422,29.649999618530273,29.45471954345703,18877800
2021-12-03,30.170000076293945,30.440000534057617,28.719999313354492,29.15999984741211,28.967947006225586,15148800
2021-12-06,29.75,30.260000228881836,29.0,29.84000015258789,29.643468856811523,11188800
2021-12-07,30.309999465942383,31.489999771118164,30.209999084472656,31.1200008392334,30.9150390625,13643800
2021-12-08,31.299999237060547,31.459999084472656,30.739999771118164,30.770000457763672,30.56734275817871,11473700
2021-12-09,30.59000015258789,30.860000610351562,30.1200008392334,30.239999771118164,30.050600051879883,9111700
