Date,Open,High,Low,Close,Adj Close,Volume
2021-09-10,203.00999450683594,203.00999450683594,198.64999389648438,198.83999633789062,197.03890991210938,233400
2021-09-13,200.74000549316406,201.72000122070312,198.5,199.16000366210938,197.35601806640625,242200
2021-09-14,199.16000366210938,199.25999450683594,195.13999938964844,195.52999877929688,193.7589111328125,225400
2021-09-15,196.3000030517578,198.55999755859375,195.0399932861328,197.05999755859375,195.27503967285156,280100
2021-09-16,197.49000549316406,199.14999389648438,196.22999572753906,197.75,195.9587860107422,372200
2021-09-17,198.08999633789062,199.64999389648438,196.72999572753906,199.5800018310547,197.772216796875,1516200
2021-09-20,196.75,201.2100067138672,195.67999267578125,201.0800018310547,199.25863647460938,592400
2021-09-21,202.39999389648438,203.0399932861328,198.75999450683594,200.85000610351562,199.03073120117188,524200
2021-09-22,201.72999572753906,204.60000610351562,201.0,202.88999938964844,201.05224609375,338300
2021-09-23,204.36000061035156,208.27000427246094,203.39999389648438,204.91000366210938,203.053955078125,314500
2021-09-24,204.44000244140625,206.66000366210938,203.74000549316406,205.4600067138672,203.59898376464844,209800
2021-09-27,205.0,208.92999267578125,205.0,207.3699951171875,205.4916534423828,239100
2021-09-28,206.97000122070312,209.11000061035156,202.8000030517578,203.83999633789062,201.99363708496094,208400
2021-09-29,203.72999572753906,205.32000732421875,202.9199981689453,203.11000061035156,201.27024841308594,147600
2021-09-30,204.27999877929688,204.5,197.63999938964844,198.7899932861328,196.98939514160156,396700
2021-10-01,200.07000732421875,203.00999450683594,198.08999633789062,201.58999633789062,199.76400756835938,425200
2021-10-04,201.86000061035156,204.77999877929688,200.02000427246094,200.94000244140625,199.11990356445312,305300
2021-10-05,200.97000122070312,202.4499969482422,199.60000610351562,201.4600067138672,199.63522338867188,263800
2021-10-06,200.36000061035156,201.49000549316406,197.66000366210938,200.9499969482422,199.1298065185547,228700
2021-10-07,201.67999267578125,206.5,201.67999267578125,205.49000549316406,203.62869262695312,262100
2021-10-08,205.25,206.0,203.83999633789062,204.83999633789062,202.98458862304688,141800
2021-10-11,205.25,207.19000244140625,204.35000610351562,204.80999755859375,202.954833984375,210200
2021-10-12,205.19000244140625,208.08999633789062,203.1699981689453,205.1699981689453,203.31158447265625,215900
2021-10-13,205.49000549316406,207.64999389648438,203.8000030517578,207.60000610351562,205.71958923339844,168000
2021-10-14,208.86000061035156,214.00999450683594,207.89999389648438,213.85000610351562,211.91297912597656,247100
2021-10-15,214.8800048828125,218.92999267578125,214.36000061035156,217.9199981689453,215.94610595703125,340400
2021-10-18,216.49000549316406,218.05999755859375,215.8699951171875,216.9600067138672,214.9948272705078,255700
2021-10-19,218.52999877929688,218.9600067138672,214.80999755859375,215.50999450683594,213.5579376220703,150800
2021-10-20,216.10000610351562,218.22000122070312,215.07000732421875,218.10000610351562,216.1244659423828,233000
2021-10-21,217.99000549316406,219.39999389648438,215.52999877929688,219.1199951171875,217.13522338867188,325500
2021-10-22,221.75,229.47000122070312,221.75,227.8300018310547,225.76634216308594,384000
2021-10-25,227.07000732421875,231.6300048828125,226.2899932861328,231.33999633789062,229.2445526123047,327000
2021-10-26,232.0399932861328,232.61000061035156,229.6199951171875,230.02000427246094,227.93649291992188,205200
2021-10-27,229.6699981689453,230.8300018310547,222.97999572753906,223.0500030517578,221.02963256835938,285800
2021-10-28,223.8000030517578,225.0800018310547,222.47000122070312,224.88999938964844,222.85296630859375,275800
2021-10-29,223.91000366210938,224.8699951171875,220.75999450683594,222.9199981689453,220.90081787109375,435300
2021-11-01,224.89999389648438,226.5399932861328,221.9199981689453,225.9600067138672,223.9132843017578,234800
2021-11-02,226.5500030517578,228.89999389648438,225.88999938964844,228.4499969482422,226.38072204589844,269900
2021-11-03,228.16000366210938,231.58999633789062,228.00999450683594,230.22000122070312,228.1346893310547,188500
2021-11-04,229.63999938964844,233.27000427246094,229.0399932861328,229.89999389648438,227.81759643554688,154300
2021-11-05,231.97000122070312,234.1999969482422,231.97000122070312,233.27000427246094,231.1570587158203,104900
2021-11-08,234.25999450683594,236.91000366210938,233.5500030517578,236.39999389648438,234.25869750976562,135000
2021-11-09,236.22999572753906,238.39999389648438,235.2899932861328,235.2899932861328,233.1587677001953,152400
2021-11-10,234.3300018310547,235.52000427246094,233.00999450683594,235.00999450683594,232.88128662109375,156800
2021-11-11,235.74000549316406,237.27999877929688,235.02999877929688,236.2100067138672,234.07044982910156,110200
2021-11-12,237.44000244140625,240.02999877929688,236.64999389648438,239.6300048828125,237.45945739746094,118200
2021-11-15,243.3800048828125,243.99000549316406,239.27999877929688,239.75,237.57838439941406,157400
2021-11-16,238.63999938964844,241.61000061035156,238.3300018310547,239.0500030517578,237.41946411132812,244800
2021-11-17,238.47000122070312,240.1999969482422,237.75999450683594,240.00999450683594,238.37290954589844,161600
2021-11-18,239.8800048828125,242.0399932861328,238.75999450683594,240.10000610351562,238.46231079101562,149200
2021-11-19,240.0,241.36000061035156,238.27000427246094,238.27999877929688,236.6547088623047,156700
2021-11-22,238.55999755859375,241.77999877929688,238.07000732421875,238.6699981689453,237.04205322265625,188200
2021-11-23,237.8800048828125,242.49000549316406,237.83999633789062,238.9199981689453,237.29034423828125,146500
2021-11-24,238.35000610351562,239.6699981689453,235.2899932861328,237.60000610351562,235.9793701171875,114600
2021-11-26,232.6199951171875,234.5,230.3800048828125,232.58999633789062,231.00352478027344,87400
2021-11-29,235.52000427246094,236.08999633789062,231.83999633789062,231.97999572753906,230.39767456054688,238600
2021-11-30,229.7899932861328,231.67999267578125,224.3800048828125,225.1999969482422,223.66392517089844,400800
2021-12-01,229.02999877929688,234.27000427246094,226.75,226.75,225.20335388183594,294400
2021-12-02,226.99000549316406,233.74000549316406,225.74000549316406,232.7899932861328,231.2021484375,385600
2021-12-03,233.0,235.67999267578125,230.91000366210938,234.0500030517578,232.4535675048828,146800
2021-12-06,236.3699951171875,240.38999938964844,235.24000549316406,239.27000427246094,237.63796997070312,218500
2021-12-07,241.9600067138672,244.8000030517578,241.42999267578125,241.77999877929688,240.13084411621094,131900
2021-12-08,243.9600067138672,244.00999450683594,241.49000549316406,242.99000549316406,241.3325958251953,148300
2021-12-09,241.92999267578125,242.36000061035156,239.07000732421875,239.75999450683594,238.12461853027344,235600
2021-12-10,240.33999633789062,242.42999267578125,239.2899932861328,241.0800018310547,239.43560791015625,174900
2021-12-13,239.75999450683594,241.72000122070312,237.05999755859375,240.3300018310547,238.69073486328125,164100
2021-12-14,238.25999450683594,239.8300018310547,232.72000122070312,234.52999877929688,232.9302978515625,454700
2021-12-15,234.5800018310547,239.6300048828125,232.75,239.42999267578125,237.79685974121094,282300
2021-12-16,241.7899932861328,246.22999572753906,241.6300048828125,244.77999877929688,243.11036682128906,345600
2021-12-17,243.6699981689453,243.6699981689453,235.7100067138672,235.92999267578125,234.32073974609375,706200
2021-12-20,234.52999877929688,235.27999877929688,229.0,231.74000549316406,230.15931701660156,308000
2021-12-21,232.64999389648438,237.6999969482422,232.64999389648438,237.0399932861328,235.4231719970703,236200
2021-12-22,237.8699951171875,240.19000244140625,236.4600067138672,237.41000366210938,235.7906494140625,257200
2021-12-23,238.6699981689453,242.0500030517578,238.02000427246094,240.7899932861328,239.1475830078125,161100
2021-12-27,240.91000366210938,245.50999450683594,240.72000122070312,245.32000732421875,243.64671325683594,118400
2021-12-28,245.69000244140625,247.11000061035156,244.6699981689453,245.0,243.32887268066406,146300
2021-12-29,245.60000610351562,246.7100067138672,244.8800048828125,245.80999755859375,244.1333465576172,149400
2021-12-30,245.52000427246094,247.64999389648438,244.6999969482422,245.72000122070312,244.04397583007812,146800
2021-12-31,245.7100067138672,249.83999633789062,245.7100067138672,248.1199951171875,246.42758178710938,134300
2022-01-03,248.6999969482422,249.10000610351562,243.72000122070312,245.3699951171875,243.69635009765625,320500
2022-01-04,246.41000366210938,249.77999877929688,245.5500030517578,249.0,247.3015899658203,369900
2022-01-05,248.25999450683594,250.22999572753906,243.33999633789062,243.33999633789062,241.68020629882812,366700
2022-01-06,243.86000061035156,244.74000549316406,241.27000427246094,242.44000244140625,240.78634643554688,329700
2022-01-07,241.77000427246094,244.32000732421875,238.1699981689453,238.86000061035156,237.23074340820312,223500
2022-01-10,237.4199981689453,238.7100067138672,234.36000061035156,237.8800048828125,236.25743103027344,183200
2022-01-11,238.57000732421875,239.94000244140625,235.02999877929688,239.74000549316406,238.10476684570312,204800
2022-01-12,240.8800048828125,245.25,240.8800048828125,243.7100067138672,242.0476837158203,176200
2022-01-13,244.17999267578125,246.97000122070312,241.88999938964844,242.3000030517578,240.64730834960938,154400
2022-01-14,239.22000122070312,240.0500030517578,234.75999450683594,236.94000244140625,235.3238525390625,169700
2022-01-18,233.8699951171875,235.17999267578125,231.27000427246094,232.25999450683594,230.67576599121094,176300
2022-01-19,233.49000549316406,235.83999633789062,229.60000610351562,230.24000549316406,228.6695556640625,165300
2022-01-20,231.97999572753906,235.89999389648438,228.6199951171875,229.02000427246094,227.4578857421875,189700
2022-01-21,228.97999572753906,233.3000030517578,227.2899932861328,227.58999633789062,226.03762817382812,206100
2022-01-24,222.63999938964844,230.0,219.4499969482422,229.4199981689453,227.8551483154297,307200
2022-01-25,222.82000732421875,225.07000732421875,218.52000427246094,222.5399932861328,221.02206420898438,300800
2022-01-26,225.22999572753906,228.02000427246094,217.3000030517578,219.6699981689453,218.17166137695312,264000
2022-01-27,221.10000610351562,223.60000610351562,213.52999877929688,215.5,214.03009033203125,369800
2022-01-28,214.72000122070312,219.0399932861328,211.05999755859375,219.00999450683594,217.51614379882812,391900
2022-01-31,218.07000732421875,223.50999450683594,216.82000732421875,223.44000244140625,221.9159393310547,731800
2022-02-01,225.3699951171875,225.85000610351562,219.2100067138672,222.4499969482422,220.93267822265625,269600
2022-02-02,223.22000122070312,225.86000061035156,220.22000122070312,222.2899932861328,220.7737579345703,354400
2022-02-03,220.27999877929688,222.57000732421875,218.22999572753906,219.44000244140625,217.94322204589844,153400
2022-02-04,217.14999389648438,218.17999267578125,214.32000732421875,215.7899932861328,214.31809997558594,177900
2022-02-07,215.58999633789062,218.75999450683594,214.0500030517578,217.86000061035156,216.37399291992188,328800
2022-02-08,217.64999389648438,222.64999389648438,215.4199981689453,222.35000610351562,220.8333740234375,267000
2022-02-09,225.1699981689453,229.5399932861328,224.69000244140625,228.88999938964844,227.32876586914062,266200
2022-02-10,223.9499969482422,229.32000732421875,223.35000610351562,224.55999755859375,223.0282745361328,274900
2022-02-11,237.5800018310547,242.6699981689453,227.75,229.0800018310547,227.51747131347656,598300
2022-02-14,227.4499969482422,232.38999938964844,227.25,229.4199981689453,227.8551483154297,350900
2022-02-15,232.83999633789062,238.8800048828125,232.83999633789062,237.42999267578125,235.8105010986328,322200
2022-02-16,235.69000244140625,240.64999389648438,235.69000244140625,238.75999450683594,237.13143920898438,270000
2022-02-17,235.92999267578125,236.60000610351562,233.32000732421875,235.17999267578125,234.10531616210938,208500
2022-02-18,235.49000549316406,238.2100067138672,233.91000366210938,234.05999755859375,232.99044799804688,277300
2022-02-22,232.9199981689453,235.38999938964844,230.0500030517578,232.4499969482422,231.38780212402344,201400
2022-02-23,234.13999938964844,234.13999938964844,228.52999877929688,228.67999267578125,227.63502502441406,390700
2022-02-24,225.25,231.3699951171875,222.3800048828125,230.7100067138672,229.65576171875,240300
2022-02-25,232.6699981689453,240.6199951171875,232.3000030517578,240.22999572753906,239.1322479248047,259300
2022-02-28,236.10000610351562,240.33999633789062,234.75,237.39999389648438,236.315185546875,587500
2022-03-01,237.77000427246094,237.77000427246094,230.05999755859375,231.64999389648438,230.59146118164062,425800
2022-03-02,232.0399932861328,237.80999755859375,230.8300018310547,236.33999633789062,235.26002502441406,444400
2022-03-03,236.77000427246094,240.05999755859375,235.83999633789062,238.58999633789062,237.49974060058594,266200
2022-03-04,235.14999389648438,237.27000427246094,231.4499969482422,232.22000122070312,231.1588592529297,303100
2022-03-07,232.10000610351562,232.6300048828125,224.77000427246094,225.0,223.9718475341797,425500
2022-03-08,225.97999572753906,227.14999389648438,217.9199981689453,217.92999267578125,216.9341583251953,377300
2022-03-09,221.0,228.22999572753906,220.5,225.3300018310547,224.30035400390625,350800
2022-03-10,222.11000061035156,230.24000549316406,222.11000061035156,229.52000427246094,228.47120666503906,346900
2022-03-11,231.5399932861328,233.75,230.00999450683594,232.00999450683594,230.94981384277344,358000
2022-03-14,233.38999938964844,236.61000061035156,231.02999877929688,233.75,232.68185424804688,525700
2022-03-15,235.5800018310547,239.5399932861328,234.0,238.5800018310547,237.48980712890625,371800
2022-03-16,240.1300048828125,247.6300048828125,240.1300048828125,246.47999572753906,245.35369873046875,358500
2022-03-17,244.8699951171875,249.1999969482422,244.1199951171875,249.05999755859375,247.92190551757812,261400
2022-03-18,246.63999938964844,248.7899932861328,242.92999267578125,245.7100067138672,244.58721923828125,658100
2022-03-21,245.74000549316406,248.2100067138672,244.85000610351562,246.83999633789062,245.71205139160156,233900
2022-03-22,247.49000549316406,250.86000061035156,246.36000061035156,249.02999877929688,247.8920440673828,361500
2022-03-23,248.5,248.85000610351562,244.4499969482422,244.4600067138672,243.3429412841797,254700
2022-03-24,244.77999877929688,247.5,244.00999450683594,246.61000061035156,245.4831085205078,239500
2022-03-25,247.52999877929688,248.3000030517578,244.42999267578125,247.30999755859375,246.17990112304688,354500
2022-03-28,247.97999572753906,249.58999633789062,245.89999389648438,248.8699951171875,247.73277282714844,174200
2022-03-29,250.72000122070312,255.0,250.72000122070312,253.27000427246094,252.1126708984375,332200
2022-03-30,253.63999938964844,254.47999572753906,249.1199951171875,250.36000061035156,249.21597290039062,250900
2022-03-31,249.3800048828125,252.88999938964844,245.9199981689453,245.9199981689453,244.79624938964844,499500
2022-04-01,246.97999572753906,251.38999938964844,244.44000244140625,250.19000244140625,249.0467529296875,622700
2022-04-04,250.5800018310547,252.02000427246094,247.82000732421875,247.91000366210938,246.77716064453125,356400
2022-04-05,245.86000061035156,248.6999969482422,239.4600067138672,240.3699951171875,239.27162170410156,548100
2022-04-06,237.8800048828125,238.3699951171875,233.02999877929688,234.69000244140625,233.61756896972656,512900
2022-04-07,233.5500030517578,237.25999450683594,233.00999450683594,235.0,233.9261474609375,332000
2022-04-08,235.9199981689453,240.2899932861328,233.92999267578125,236.07000732421875,234.99127197265625,246100
2022-04-11,234.58999633789062,241.47999572753906,234.58999633789062,241.0399932861328,239.93853759765625,367800
2022-04-12,244.60000610351562,250.05999755859375,242.8000030517578,244.30999755859375,243.193603515625,524100
2022-04-13,244.63999938964844,247.3699951171875,243.02999877929688,245.77999877929688,244.65689086914062,209100
2022-04-14,247.4600067138672,249.02000427246094,243.63999938964844,244.2899932861328,243.17369079589844,229100
2022-04-18,243.6699981689453,246.11000061035156,242.1999969482422,243.3800048828125,242.2678680419922,223800
2022-04-19,243.86000061035156,253.69000244140625,243.50999450683594,252.94000244140625,251.7841796875,272800
2022-04-20,254.97999572753906,260.69000244140625,254.97999572753906,259.4599914550781,258.27435302734375,263900
2022-04-21,260.739990234375,262.6700134277344,253.1199951171875,254.52000427246094,253.35696411132812,301500
2022-04-22,254.16000366210938,254.16000366210938,246.47000122070312,246.57000732421875,245.44329833984375,342100
2022-04-25,245.57000732421875,250.97000122070312,239.25999450683594,250.3000030517578,249.15623474121094,294800
2022-04-26,248.41000366210938,252.57000732421875,244.88999938964844,244.9199981689453,243.8008270263672,276900
2022-04-27,245.2100067138672,247.57000732421875,243.3800048828125,244.22000122070312,243.10401916503906,368300
2022-04-28,245.3699951171875,252.13999938964844,241.75999450683594,249.92999267578125,248.7879180908203,580800
2022-04-29,269.0,271.489990234375,256.95001220703125,259.3599853515625,258.1748046875,1132900
2022-05-02,258.8900146484375,261.42999267578125,252.63999938964844,259.510009765625,258.3241882324219,499600
2022-05-03,261.70001220703125,268.32000732421875,259.8299865722656,266.0,264.78448486328125,409000
2022-05-04,266.5799865722656,275.1300048828125,264.67999267578125,272.8399963378906,271.5932312011719,530500
2022-05-05,269.75,270.5400085449219,259.67999267578125,262.0899963378906,260.8923645019531,412100
2022-05-06,259.55999755859375,263.32000732421875,256.3999938964844,262.8999938964844,261.6986389160156,433100
2022-05-09,260.0899963378906,263.04998779296875,250.17999267578125,251.19000244140625,250.04217529296875,368600
2022-05-10,253.92999267578125,254.80999755859375,245.6199951171875,246.77000427246094,245.6423797607422,539500
2022-05-11,246.30999755859375,252.1699981689453,241.3300018310547,241.80999755859375,240.7050323486328,383700
2022-05-12,241.5,247.49000549316406,239.11000061035156,244.00999450683594,242.8949737548828,321100
2022-05-13,245.30999755859375,248.66000366210938,243.63999938964844,245.64999389648438,244.52748107910156,293000
2022-05-16,244.35000610351562,252.16000366210938,241.22000122070312,249.7100067138672,249.1165771484375,304900
2022-05-17,253.44000244140625,257.7699890136719,250.0800018310547,257.6099853515625,256.9977722167969,322000
2022-05-18,256.8299865722656,258.3900146484375,245.85000610351562,246.36000061035156,245.77452087402344,240600
2022-05-19,243.85000610351562,251.30999755859375,241.97999572753906,248.27999877929688,247.68995666503906,238600
2022-05-20,249.27000427246094,251.02999877929688,237.47999572753906,241.9499969482422,241.375,280900
2022-05-23,246.02999877929688,250.0,242.83999633789062,248.86000061035156,248.26858520507812,316900
2022-05-24,247.60000610351562,248.58999633789062,241.27999877929688,243.6199951171875,243.04103088378906,298700
2022-05-25,242.14999389648438,247.75,241.30999755859375,245.42999267578125,244.8467254638672,234600
2022-05-26,248.6699981689453,251.77999877929688,248.0399932861328,251.0,250.40350341796875,252200
2022-05-27,253.00999450683594,255.38999938964844,251.9600067138672,253.58999633789062,252.98733520507812,242900
2022-05-31,251.89999389648438,256.5199890136719,248.4600067138672,254.42999267578125,253.82534790039062,490200
2022-06-01,256.04998779296875,256.04998779296875,248.92999267578125,255.22000122070312,254.61346435546875,264000
2022-06-02,255.88999938964844,262.69000244140625,253.4600067138672,262.1600036621094,261.5369873046875,296300
2022-06-03,260.0299987792969,264.69000244140625,258.5799865722656,264.1400146484375,263.5122985839844,233900
2022-06-06,266.1300048828125,268.0799865722656,263.8800048828125,267.1400146484375,266.5051574707031,197600
2022-06-07,265.6600036621094,272.5799865722656,264.0899963378906,272.20001220703125,271.5531311035156,271800
2022-06-08,270.2099914550781,270.82000732421875,266.4100036621094,266.7699890136719,266.1360168457031,220200
2022-06-09,265.19000244140625,270.4599914550781,263.42999267578125,263.6099853515625,262.9835205078125,296200
2022-06-10,259.32000732421875,260.4599914550781,256.25,256.8699951171875,256.2595520019531,242500
2022-06-13,250.5800018310547,250.91000366210938,244.0500030517578,245.02000427246094,244.43771362304688,293100
2022-06-14,243.88999938964844,249.83999633789062,242.27999877929688,245.25999450683594,244.67713928222656,316600
2022-06-15,247.8000030517578,251.3699951171875,244.72999572753906,248.58999633789062,247.9992218017578,295700
2022-06-16,243.1300048828125,243.1300048828125,231.33999633789062,233.35000610351562,232.7954559326172,292100
2022-06-17,233.77000427246094,237.9600067138672,230.61000061035156,234.55999755859375,234.0025634765625,595500
2022-06-21,237.72999572753906,237.7899932861328,232.0500030517578,234.41000366210938,233.85293579101562,402100
2022-06-22,231.3699951171875,240.5399932861328,230.25999450683594,237.61000061035156,237.04531860351562,394100
2022-06-23,239.80999755859375,242.07000732421875,229.5500030517578,231.38999938964844,230.84010314941406,475700
2022-06-24,233.16000366210938,241.05999755859375,231.17999267578125,240.13999938964844,239.56930541992188,897700
2022-06-27,241.97999572753906,247.89999389648438,238.60000610351562,246.9199981689453,246.33319091796875,374100
2022-06-28,248.52000427246094,250.77000427246094,238.49000549316406,239.75,239.18023681640625,291900
2022-06-29,240.77000427246094,240.77000427246094,235.05999755859375,239.72000122070312,239.1503143310547,225300
2022-06-30,236.72999572753906,240.6699981689453,232.99000549316406,238.61000061035156,238.04293823242188,402500
2022-07-01,237.64999389648438,242.3300018310547,236.60000610351562,241.1999969482422,240.6267852783203,311600
2022-07-05,239.25,246.6199951171875,236.42999267578125,246.42999267578125,245.84434509277344,327700
2022-07-06,246.88999938964844,249.5800018310547,243.24000549316406,247.72999572753906,247.14126586914062,296900
2022-07-07,249.19000244140625,252.4199981689453,249.19000244140625,249.5500030517578,248.9569549560547,312000
2022-07-08,248.5500030517578,250.55999755859375,245.52999877929688,249.32000732421875,248.7274932861328,194500
2022-07-11,248.0,251.92999267578125,247.75999450683594,251.5800018310547,250.98211669921875,205300
2022-07-12,251.14999389648438,258.0199890136719,251.14999389648438,252.77999877929688,252.1792755126953,283200
2022-07-13,250.08999633789062,253.99000549316406,247.02000427246094,252.41000366210938,251.81015014648438,200800
2022-07-14,248.66000366210938,250.50999450683594,245.49000549316406,250.35000610351562,249.7550506591797,462200
2022-07-15,252.88999938964844,258.2200012207031,250.7899932861328,255.00999450683594,254.40396118164062,361900
2022-07-18,255.82000732421875,259.75,250.88999938964844,251.92999267578125,251.33128356933594,230000
2022-07-19,254.72000122070312,263.4599914550781,254.0,263.260009765625,262.6343688964844,616600
2022-07-20,262.75,265.0,260.30999755859375,263.739990234375,263.11322021484375,253900
2022-07-21,262.260009765625,267.67999267578125,261.489990234375,267.4100036621094,266.7745056152344,326200
2022-07-22,267.5299987792969,269.6099853515625,264.7699890136719,266.0,265.36785888671875,234300
2022-07-25,266.20001220703125,268.8599853515625,263.5199890136719,267.3500061035156,266.71466064453125,396700
2022-07-26,267.489990234375,269.54998779296875,265.4100036621094,269.04998779296875,268.41058349609375,279300
2022-07-27,269.989990234375,272.3699951171875,265.3500061035156,271.54998779296875,270.9046630859375,691900
2022-07-28,281.0,290.739990234375,276.6000061035156,287.6000061035156,286.9165344238281,892300
2022-07-29,290.0,297.3399963378906,288.8699951171875,296.1000061035156,295.3963317871094,897200
2022-08-01,295.3699951171875,295.8900146484375,292.42999267578125,293.4800109863281,292.7825622558594,619600
2022-08-02,293.57000732421875,294.67999267578125,289.2799987792969,290.54998779296875,289.8594970703125,275300
2022-08-03,291.95001220703125,292.19000244140625,287.3999938964844,287.95001220703125,287.26568603515625,500400
2022-08-04,287.2799987792969,291.4700012207031,286.1499938964844,289.04998779296875,288.3630676269531,506600
2022-08-05,286.8999938964844,301.010009765625,286.79998779296875,300.6099853515625,299.8955993652344,570100
2022-08-08,300.67999267578125,304.69000244140625,299.739990234375,302.70001220703125,301.98065185546875,406700
2022-08-09,301.5299987792969,304.19000244140625,300.1199951171875,301.20001220703125,300.4842224121094,479100
2022-08-10,304.1300048828125,310.57000732421875,304.1300048828125,307.1099853515625,306.380126953125,490700
2022-08-11,308.6700134277344,315.0,308.6199951171875,311.2699890136719,310.5302429199219,318800
2022-08-12,311.489990234375,315.07000732421875,309.4700012207031,312.510009765625,311.767333984375,466100
2022-08-15,310.0199890136719,317.3299865722656,309.4599914550781,316.1400146484375,315.3887023925781,479600
2022-08-16,314.1700134277344,318.7099914550781,313.3999938964844,315.5899963378906,314.8399963378906,414600
2022-08-17,311.69000244140625,315.17999267578125,310.70001220703125,314.07000732421875,314.07000732421875,395500
2022-08-18,314.2799987792969,317.760009765625,313.2300109863281,315.79998779296875,315.79998779296875,338900
2022-08-19,314.2200012207031,315.4599914550781,310.32000732421875,312.2699890136719,312.2699890136719,385900
2022-08-22,308.6300048828125,310.8399963378906,305.5199890136719,307.3299865722656,307.3299865722656,442000
2022-08-23,307.9200134277344,311.8900146484375,306.8999938964844,307.4800109863281,307.4800109863281,354200
2022-08-24,308.95001220703125,310.20001220703125,307.5199890136719,309.44000244140625,309.44000244140625,407900
2022-08-25,311.0,315.4599914550781,310.010009765625,315.239990234375,315.239990234375,300800
2022-08-26,314.739990234375,315.4200134277344,304.5299987792969,304.95001220703125,304.95001220703125,371500
2022-08-29,301.42999267578125,304.8299865722656,300.3900146484375,302.44000244140625,302.44000244140625,362100
2022-08-30,303.32000732421875,304.9599914550781,294.54998779296875,295.4100036621094,295.4100036621094,443700
2022-08-31,297.9599914550781,298.8299865722656,294.3999938964844,295.6600036621094,295.6600036621094,3164400
2022-09-01,292.8500061035156,299.3999938964844,291.6099853515625,298.9599914550781,298.9599914550781,656300
2022-09-02,302.1600036621094,304.29998779296875,294.489990234375,295.9599914550781,295.9599914550781,291700
2022-09-06,296.42999267578125,299.989990234375,294.69000244140625,297.94000244140625,297.94000244140625,622900
2022-09-07,298.0,303.260009765625,297.1099853515625,302.79998779296875,302.79998779296875,460300
2022-09-08,301.42999267578125,307.95001220703125,300.0,307.54998779296875,307.54998779296875,464900
2022-09-09,309.1400146484375,310.75,308.04998779296875,308.7300109863281,308.7300109863281,303500
