Date,Open,High,Low,Close,Adj Close,Volume
2021-09-10,46.560001373291016,46.79999923706055,45.540000915527344,45.56999969482422,44.242122650146484,1530900
2021-09-13,45.97999954223633,47.59000015258789,45.83000183105469,46.939998626708984,45.572200775146484,1531300
2021-09-14,46.849998474121094,46.900001525878906,46.16999816894531,46.58000183105469,45.22269058227539,1485800
2021-09-15,46.52000045776367,46.72999954223633,45.95000076293945,46.56999969482422,45.212982177734375,1391500
2021-09-16,46.470001220703125,46.75,46.209999084472656,46.380001068115234,45.02851867675781,1360600
2021-09-17,46.20000076293945,46.36000061035156,45.41999816894531,45.79999923706055,44.46541976928711,3053100
2021-09-20,45.040000915527344,45.400001525878906,44.4900016784668,45.099998474121094,43.78581619262695,1821100
2021-09-21,45.279998779296875,45.77000045776367,44.619998931884766,44.79999923706055,43.49456024169922,1586500
2021-09-22,45.209999084472656,46.06999969482422,44.9900016784668,45.630001068115234,44.300376892089844,1668200
2021-09-23,45.790000915527344,46.56999969482422,45.7599983215332,46.36000061035156,45.00910568237305,1509000
2021-09-24,46.400001525878906,46.7400016784668,46.2400016784668,46.5099983215332,45.15473175048828,1073500
2021-09-27,47.0,49.5099983215332,46.900001525878906,48.79999923706055,47.37800216674805,2615600
2021-09-28,48.68000030517578,48.91999816894531,47.439998626708984,47.4900016784668,46.10618209838867,1970000
2021-09-29,47.34000015258789,47.81999969482422,47.11000061035156,47.31999969482422,45.94112777709961,1362000
2021-09-30,47.43000030517578,47.529998779296875,46.20000076293945,46.380001068115234,45.02851867675781,1826000
2021-10-01,46.650001525878906,47.20000076293945,46.209999084472656,47.130001068115234,45.75666427612305,1192500
2021-10-04,47.220001220703125,48.220001220703125,47.060001373291016,47.61000061035156,46.222679138183594,1523000
2021-10-05,47.689998626708984,48.43000030517578,47.34000015258789,48.25,46.844032287597656,1141200
2021-10-06,47.68000030517578,47.959999084472656,46.279998779296875,47.31999969482422,45.94112777709961,2261200
2021-10-07,47.72999954223633,48.279998779296875,47.02000045776367,47.189998626708984,45.814918518066406,1535100
2021-10-08,47.2599983215332,47.2599983215332,46.63999938964844,46.77000045776367,45.40715789794922,1415400
2021-10-11,46.54999923706055,46.939998626708984,45.77000045776367,45.849998474121094,44.51396179199219,1574100
2021-10-12,45.869998931884766,46.599998474121094,45.709999084472656,45.77000045776367,44.43629837036133,1073700
2021-10-13,45.7599983215332,46.029998779296875,45.04999923706055,45.790000915527344,44.45571517944336,1080200
2021-10-14,46.119998931884766,46.59000015258789,45.939998626708984,46.33000183105469,44.97998046875,977700
2021-10-15,46.29999923706055,46.61000061035156,45.29999923706055,45.619998931884766,44.29066848754883,1823100
2021-10-18,44.86000061035156,45.310001373291016,44.18000030517578,44.970001220703125,43.659610748291016,1687000
2021-10-19,44.959999084472656,45.04999923706055,44.2599983215332,44.959999084472656,43.64989471435547,1608900
